dataset,path,signal_hit_count,examples
PolypGen,code/Q1_R16A_source_quality_control_polypgen_v1_fix2.py,72,"L2:# -*- coding: utf-8 -*- || L3:"""""" || L4:Q1_R16A_source_quality_control_polypgen_v1_fix2.py || L5: || L6:SafeTTA R16-A fix2 ### L21:4) Identify model/family/state keys from content. || L22:5) First prefer a single exact table containing: || L23:physical ID + SOURCE Dice + SafeTTA risk + HARM/DeltaDice + family. || L24:6) If no such table exists, reconstruct only by an *exact key join* between || L25:frozen tables. Row-order joins are prohibited. ### L28: || L29:Scientific analysis is unchanged from the frozen R16 preregistration: || L30:M_quality      : HARM ~ z(SOURCE_Dice) + architecture_family || L31:M_quality+risk : HARM ~ z(SOURCE_Dice) + z(SafeTTA_risk) || L32:+ architecture_family ### L29:Scientific analysis is unchanged from the frozen R16 preregistration: || L30:M_quality      : HARM ~ z(SOURCE_Dice) + architecture_family || L31:M_quality+risk : HARM ~ z(SOURCE_Dice) + z(SafeTTA_risk) || L32:+ architecture_family || L33: ### L33: || L34:This is a POST-REVEAL explanatory audit only. || L35:SOURCE Dice is never a deployable SafeTTA input. || L36:"""""" || L37: ### L60: || L61: || L62:VERSION = ""2026-09-08-Q1-R16A-SOURCE-QUALITY-CONTROL-POLYPGEN-v1-fix2"" || L63: || L64:DEFAULT_ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L64:DEFAULT_ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L65:DEFAULT_AUDIT = DEFAULT_ROOT / r""outputs\Q1_R16A_reviewer_defense_input_audit_v1\CANDIDATE_TABLES.csv"" || L66:DEFAULT_OUT = DEFAULT_ROOT / r""outputs\Q1_R16A_source_quality_control_polypgen_v1_fix2"" || L67: || L68:EXPECTED_ROWS = 13788 ### L86:) || L87:STATE_HINTS = ( || L88:""state"", ""model_state"", ""checkpoint"", ""ckpt"", ""model_id"", ""run_id"", || L89:""seed"", ""model"", ""run"", ""checkpoint_sha"", ""sha"", || L90:)"
NeoPolyp,code/S01_B_train_pranet_source_only_frozen_seeds_v1.py,73,"L3: || L4:r"""""" || L5:S01-B: PraNet source-only training for one of the three frozen seeds. || L6: || L7:Scientific safety: ### L7:Scientific safety: || L8:- Reads the full S01 manifest only as metadata. || L9:- Opens image/mask files ONLY for roles source_train and source_val. || L10:- Does NOT open seen_sanity or unseen_locked images/masks. || L11:- Does NOT compute target metrics. ### L10:- Does NOT open seen_sanity or unseen_locked images/masks. || L11:- Does NOT compute target metrics. || L12:- Checkpoint selection uses source_val mean Dice only. || L13: || L14:Architecture: ### L28:- random scale in {0.75, 1.0, 1.25}, then crop/pad to 352 || L29:- ImageNet normalization || L30:- source_val mean Dice selects the best checkpoint || L31: || L32:Project root: ### L91: || L92:EXPECTED_ROLE_COUNTS = { || L93:""source_train"": 1305, || L94:""source_val"": 145, || L95:""seen_sanity"": 162, ### L92:EXPECTED_ROLE_COUNTS = { || L93:""source_train"": 1305, || L94:""source_val"": 145, || L95:""seen_sanity"": 162, || L96:""unseen_locked"": 636, ### L190: || L191: || L192:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L193:if role not in {""source_train"", ""source_val""}: || L194:raise RuntimeError( ### L191: || L192:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L193:if role not in {""source_train"", ""source_val""}: || L194:raise RuntimeError( || L195:f""Safety stop: S01-B may only open source_train/source_val, got {role}"""
NeoPolyp,code/S01_B_train_pranet_source_only_seed20260817_v1_fix1.py,73,"L3: || L4:r"""""" || L5:S01-B: PraNet source-only pilot training, frozen seed 20260817. || L6: || L7:Scientific safety: ### L7:Scientific safety: || L8:- Reads the full S01 manifest only as metadata. || L9:- Opens image/mask files ONLY for roles source_train and source_val. || L10:- Does NOT open seen_sanity or unseen_locked images/masks. || L11:- Does NOT compute target metrics. ### L10:- Does NOT open seen_sanity or unseen_locked images/masks. || L11:- Does NOT compute target metrics. || L12:- Checkpoint selection uses source_val mean Dice only. || L13: || L14:Architecture: ### L28:- random scale in {0.75, 1.0, 1.25}, then crop/pad to 352 || L29:- ImageNet normalization || L30:- source_val mean Dice selects the best checkpoint || L31: || L32:Project root: ### L77:) || L78: || L79:DEFAULT_OUTPUT = ROOT / ""outputs"" / ""S01_B_pranet_source_only_seed20260817_v1"" || L80: || L81:SEED = 20260817 ### L90: || L91:EXPECTED_ROLE_COUNTS = { || L92:""source_train"": 1305, || L93:""source_val"": 145, || L94:""seen_sanity"": 162, ### L91:EXPECTED_ROLE_COUNTS = { || L92:""source_train"": 1305, || L93:""source_val"": 145, || L94:""seen_sanity"": 162, || L95:""unseen_locked"": 636, ### L189: || L190: || L191:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L192:if role not in {""source_train"", ""source_val""}: || L193:raise RuntimeError("
NeoPolyp,code/S01_C_lock_and_evaluate_source_only_frozen_seeds_v1.py,47,"L3: || L4:r"""""" || L5:S01-C: Lock and evaluate Source-Only predictions for all three frozen seeds. || L6: || L7:Scientific sequence ### L9:PHASE 1 (NO LABELS): || L10:- Read only evaluation images (roles: seen_sanity, unseen_locked). || L11:- Load the three already-frozen S01-B checkpoints. || L12:- Generate final PraNet logits at 352x352. || L13:- Save logits as float16 NPZ files. ### L24:- Report each seed separately. NO ensemble is created. || L25: || L26:No checkpoint/model/hyperparameter selection uses seen_sanity or unseen_locked. || L27:No TTA is performed. || L28: ### L27:No TTA is performed. || L28: || L29:Frozen checkpoints: || L30:- seed 20260817 || L31:- seed 20260818 ### L54: || L55:VERSION = ""2026-08-17-S01-C-v1"" || L56:BUILD = ""S01_C_LOCK_SOURCE_ONLY_BEFORE_LABEL_REVEAL"" || L57: || L58:ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L61:EXPECTED_MANIFEST_SHA256 = ""afb4bc1175af004819538cdbb22ee7a10f1be48035945c7e0d50fd2bbe2e3dc7"" || L62: || L63:TRAINING_HELPER = ROOT / ""code"" / ""S01_B_train_pranet_source_only_frozen_seeds_v1.py"" || L64:EXPECTED_TRAINING_HELPER_SHA256 = ""2b2c9c1b75ff60bd087b403e43dc77468b31cbd54fb607481cc80ab47182b67a"" || L65: ### L64:EXPECTED_TRAINING_HELPER_SHA256 = ""2b2c9c1b75ff60bd087b403e43dc77468b31cbd54fb607481cc80ab47182b67a"" || L65: || L66:OUTPUT_DIR = ROOT / ""outputs"" / ""S01_C_source_only_frozen_seeds_evaluation_v1"" || L67: || L68:IMAGE_SIZE = 352 ### L69:SEEDS = (20260817, 20260818, 20260819) || L70: || L71:CHECKPOINTS = { || L72:20260817: { || L73:""path"": ROOT / ""outputs"" / ""S01_B_pranet_source_only_seed20260817_v1"" / ""checkpoints"" / ""best_source_val_dice.pt"","
NeoPolyp,code/S01_C_lock_and_evaluate_source_only_frozen_seeds_v1_fix1.py,46,"L3: || L4:r"""""" || L5:S01-C: Lock and evaluate Source-Only predictions for all three frozen seeds. || L6: || L7:Scientific sequence ### L9:PHASE 1 (NO LABELS): || L10:- Read only evaluation images (roles: seen_sanity, unseen_locked). || L11:- Load the three already-frozen S01-B checkpoints. || L12:- Generate final PraNet logits at 352x352. || L13:- Save logits as float16 NPZ files. ### L24:- Report each seed separately. NO ensemble is created. || L25: || L26:No checkpoint/model/hyperparameter selection uses seen_sanity or unseen_locked. || L27:No TTA is performed. || L28: ### L27:No TTA is performed. || L28: || L29:Frozen checkpoints: || L30:- seed 20260817 || L31:- seed 20260818 ### L61:EXPECTED_MANIFEST_SHA256 = ""afb4bc1175af004819538cdbb22ee7a10f1be48035945c7e0d50fd2bbe2e3dc7"" || L62: || L63:TRAINING_HELPER = ROOT / ""code"" / ""S01_B_train_pranet_source_only_frozen_seeds_v1.py"" || L64:EXPECTED_TRAINING_HELPER_SHA256 = ""2b2c9c1b75ff60bd087b403e43dc77468b31cbd54fb607481cc80ab47182b67a"" || L65: ### L64:EXPECTED_TRAINING_HELPER_SHA256 = ""2b2c9c1b75ff60bd087b403e43dc77468b31cbd54fb607481cc80ab47182b67a"" || L65: || L66:OUTPUT_DIR = ROOT / ""outputs"" / ""S01_C_source_only_frozen_seeds_evaluation_v1"" || L67: || L68:IMAGE_SIZE = 352 ### L69:SEEDS = (20260817, 20260818, 20260819) || L70: || L71:CHECKPOINTS = { || L72:20260817: { || L73:""path"": ROOT / ""outputs"" / ""S01_B_pranet_source_only_seed20260817_v1"" / ""checkpoints"" / ""best_source_val_dice.pt"", ### L71:CHECKPOINTS = { || L72:20260817: { || L73:""path"": ROOT / ""outputs"" / ""S01_B_pranet_source_only_seed20260817_v1"" / ""checkpoints"" / ""best_source_val_dice.pt"", || L74:""sha256"": ""ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a"", || L75:""source_val_dice"": 0.895586,"
NeoPolyp,code/S05_B_train_deeplabv3_resnet50_source_only_frozen_seeds_v1.py,65,"L3: || L4:r"""""" || L5:S05-B: Train second-backbone DeepLabV3-ResNet50 source-only models. || L6: || L7:Safety: ### L6: || L7:Safety: || L8:- opens source_train/source_val only; || L9:- never opens seen_sanity/unseen_locked; || L10:- checkpoint selection uses source_val mean Dice only; ### L8:- opens source_train/source_val only; || L9:- never opens seen_sanity/unseen_locked; || L10:- checkpoint selection uses source_val mean Dice only; || L11:- three seeds are frozen in advance. || L12: ### L52: || L53:VERSION = ""2026-08-17-S05-B-v1"" || L54:BUILD = ""S05_B_DEEPLABV3_R50_SOURCE_ONLY_FROZEN_SEEDS"" || L55: || L56:DATA_ROOT = ROOT / ""data"" / ""processed"" / ""S00_polyp_locked_v1"" ### L74: || L75:EXPECTED_ROLE_COUNTS = { || L76:""source_train"": 1305, || L77:""source_val"": 145, || L78:""seen_sanity"": 162, ### L75:EXPECTED_ROLE_COUNTS = { || L76:""source_train"": 1305, || L77:""source_val"": 145, || L78:""seen_sanity"": 162, || L79:""unseen_locked"": 636, ### L173: || L174: || L175:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L176:if role not in {""source_train"", ""source_val""}: || L177:raise RuntimeError( ### L174: || L175:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L176:if role not in {""source_train"", ""source_val""}: || L177:raise RuntimeError( || L178:f""Safety stop: S05-B may only open source_train/source_val; got {role}"""
NeoPolyp,code/S05_B_train_deeplabv3_resnet50_source_only_frozen_seeds_v1_fix1.py,68,"L3: || L4:r"""""" || L5:S05-B: Train second-backbone DeepLabV3-ResNet50 source-only models. || L6: || L7:Safety: ### L6: || L7:Safety: || L8:- opens source_train/source_val only; || L9:- never opens seen_sanity/unseen_locked; || L10:- checkpoint selection uses source_val mean Dice only; ### L8:- opens source_train/source_val only; || L9:- never opens seen_sanity/unseen_locked; || L10:- checkpoint selection uses source_val mean Dice only; || L11:- three seeds are frozen in advance. || L12: ### L76: || L77:EXPECTED_ROLE_COUNTS = { || L78:""source_train"": 1305, || L79:""source_val"": 145, || L80:""seen_sanity"": 162, ### L77:EXPECTED_ROLE_COUNTS = { || L78:""source_train"": 1305, || L79:""source_val"": 145, || L80:""seen_sanity"": 162, || L81:""unseen_locked"": 636, ### L175: || L176: || L177:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L178:if role not in {""source_train"", ""source_val""}: || L179:raise RuntimeError( ### L176: || L177:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L178:if role not in {""source_train"", ""source_val""}: || L179:raise RuntimeError( || L180:f""Safety stop: S05-B may only open source_train/source_val; got {role}"" ### L178:if role not in {""source_train"", ""source_val""}: || L179:raise RuntimeError( || L180:f""Safety stop: S05-B may only open source_train/source_val; got {role}"" || L181:) || L182:selected = [r for r in rows if r[""s01_role""] == role]"
NeoPolyp,code/S05_B_train_deeplabv3_resnet50_source_only_frozen_seeds_v1_fix2.py,82,"L3: || L4:r"""""" || L5:S05-B: Train second-backbone DeepLabV3-ResNet50 source-only models. || L6: || L7:Safety: ### L6: || L7:Safety: || L8:- opens source_train/source_val only; || L9:- never opens seen_sanity/unseen_locked; || L10:- checkpoint selection uses source_val mean Dice only; ### L8:- opens source_train/source_val only; || L9:- never opens seen_sanity/unseen_locked; || L10:- checkpoint selection uses source_val mean Dice only; || L11:- three seeds are frozen in advance. || L12: ### L76: || L77:EXPECTED_ROLE_COUNTS = { || L78:""source_train"": 1305, || L79:""source_val"": 145, || L80:""seen_sanity"": 162, ### L77:EXPECTED_ROLE_COUNTS = { || L78:""source_train"": 1305, || L79:""source_val"": 145, || L80:""seen_sanity"": 162, || L81:""unseen_locked"": 636, ### L175: || L176: || L177:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L178:if role not in {""source_train"", ""source_val""}: || L179:raise RuntimeError( ### L176: || L177:def resolve_source_rows(rows: List[dict], role: str) -> List[dict]: || L178:if role not in {""source_train"", ""source_val""}: || L179:raise RuntimeError( || L180:f""Safety stop: S05-B may only open source_train/source_val; got {role}"" ### L178:if role not in {""source_train"", ""source_val""}: || L179:raise RuntimeError( || L180:f""Safety stop: S05-B may only open source_train/source_val; got {role}"" || L181:) || L182:selected = [r for r in rows if r[""s01_role""] == role]"
NeoPolyp,code/S05_C_build_deeplab_source_side_safettta_gate_v1.py,135,"L3: || L4:"""""" || L5:S05-C: Build and lock the DeepLabV3-specific SafeTTA-v1 source-side gate. || L6: || L7:No target images, masks, predictions, or target DeltaDice are accessed. ### L41: || L42:VERSION = ""2026-08-18-S05-C-v1"" || L43:BUILD = ""S05_C_DEEPLAB_SOURCE_GATE_SINGLETON_SAFE_TENT"" || L44: || L45:DATA_ROOT = ROOT / ""data"" / ""processed"" / ""S00_polyp_locked_v1"" ### L48:EXPECTED_MANIFEST_SHA256 = ""afb4bc1175af004819538cdbb22ee7a10f1be48035945c7e0d50fd2bbe2e3dc7"" || L49: || L50:PROTOCOL = ROOT / ""docs"" / ""S05_C_deeplab_source_side_gate_protocol_v1.md"" || L51:EXPECTED_PROTOCOL_SHA256 = ""b04a1cb1d82c97b18fdc01cd936f5fc3899960ccf46469eca0324c08415c0552"" || L52: ### L53:TRAINING_HELPER = ( || L54:ROOT / ""code"" || L55:/ ""S05_B_train_deeplabv3_resnet50_source_only_frozen_seeds_v1_fix2.py"" || L56:) || L57:EXPECTED_TRAINING_HELPER_SHA256 = ""7d0fd5192a9af40dbae0aeac692a65641745fbef2e986f1cd4e163a59ad93a31"" ### L57:EXPECTED_TRAINING_HELPER_SHA256 = ""7d0fd5192a9af40dbae0aeac692a65641745fbef2e986f1cd4e163a59ad93a31"" || L58: || L59:OUTPUT_DIR = ROOT / ""outputs"" / ""S05_C_deeplab_source_side_safettta_gate_v1"" || L60: || L61:SEEDS = (20260817, 20260818, 20260819) ### L60: || L61:SEEDS = (20260817, 20260818, 20260819) || L62:SOURCE_VAL_N = 145 || L63:IMAGE_SIZE = 352 || L64: ### L63:IMAGE_SIZE = 352 || L64: || L65:CHECKPOINTS = { || L66:20260817: { || L67:""path"": ROOT / ""outputs"" ### L66:20260817: { || L67:""path"": ROOT / ""outputs"" || L68:/ ""S05_B_deeplabv3_r50_source_only_seed20260817_v1"" || L69:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L70:""sha256"": ""d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2"","
NeoPolyp,code/S05_D_deeplab_locked_target_replication_v1.py,68,"L6: || L7:PHASE A: || L8:target images only -> Source/TENT logits -> 24 features -> frozen gate || L9:-> SHA lock. No target masks or target metrics. || L10: ### L51:S05C_HELPER = ( || L52:ROOT / ""code"" || L53:/ ""S05_C_build_deeplab_source_side_safettta_gate_v1.py"" || L54:) || L55:EXPECTED_S05C_HELPER_SHA256 = ""ab1d98f9847b2e338f07ec26ff426f9cd428e68da4813b90e2227782319aa424"" ### L56: || L57:GATE_ARTIFACT = ( || L58:ROOT / ""outputs"" / ""S05_C_deeplab_source_side_safettta_gate_v1"" || L59:/ ""SafeTTA_v1_DEEPLAB_SOURCE_LOCKED_GATE.json"" || L60:) ### L57:GATE_ARTIFACT = ( || L58:ROOT / ""outputs"" / ""S05_C_deeplab_source_side_safettta_gate_v1"" || L59:/ ""SafeTTA_v1_DEEPLAB_SOURCE_LOCKED_GATE.json"" || L60:) || L61:EXPECTED_GATE_SHA256 = ""cfa1d67d43d291bff32c243ebfc6b98aedc873c18fcafd901961a4b779b11b31"" ### L70:IMAGE_SIZE = 352 || L71: || L72:CHECKPOINTS = { || L73:20260817: { || L74:""path"": ROOT / ""outputs"" ### L73:20260817: { || L74:""path"": ROOT / ""outputs"" || L75:/ ""S05_B_deeplabv3_r50_source_only_seed20260817_v1"" || L76:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L77:""sha256"": ""d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2"", ### L74:""path"": ROOT / ""outputs"" || L75:/ ""S05_B_deeplabv3_r50_source_only_seed20260817_v1"" || L76:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L77:""sha256"": ""d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2"", || L78:}, ### L79:20260818: { || L80:""path"": ROOT / ""outputs"" || L81:/ ""S05_B_deeplabv3_r50_source_only_seed20260818_v1"" || L82:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L83:""sha256"": ""d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25"","
NeoPolyp,code/S05_D_deeplab_locked_target_replication_v1_fix1.py,68,"L6: || L7:PHASE A: || L8:target images only -> Source/TENT logits -> 24 features -> frozen gate || L9:-> SHA lock. No target masks or target metrics. || L10: ### L51:S05C_HELPER = ( || L52:ROOT / ""code"" || L53:/ ""S05_C_build_deeplab_source_side_safettta_gate_v1.py"" || L54:) || L55:EXPECTED_S05C_HELPER_SHA256 = ""ab1d98f9847b2e338f07ec26ff426f9cd428e68da4813b90e2227782319aa424"" ### L56: || L57:GATE_ARTIFACT = ( || L58:ROOT / ""outputs"" / ""S05_C_deeplab_source_side_safettta_gate_v1"" || L59:/ ""SafeTTA_v1_DEEPLAB_SOURCE_LOCKED_GATE.json"" || L60:) ### L57:GATE_ARTIFACT = ( || L58:ROOT / ""outputs"" / ""S05_C_deeplab_source_side_safettta_gate_v1"" || L59:/ ""SafeTTA_v1_DEEPLAB_SOURCE_LOCKED_GATE.json"" || L60:) || L61:EXPECTED_GATE_SHA256 = ""cfa1d67d43d291bff32c243ebfc6b98aedc873c18fcafd901961a4b779b11b31"" ### L70:IMAGE_SIZE = 352 || L71: || L72:CHECKPOINTS = { || L73:20260817: { || L74:""path"": ROOT / ""outputs"" ### L73:20260817: { || L74:""path"": ROOT / ""outputs"" || L75:/ ""S05_B_deeplabv3_r50_source_only_seed20260817_v1"" || L76:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L77:""sha256"": ""d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2"", ### L74:""path"": ROOT / ""outputs"" || L75:/ ""S05_B_deeplabv3_r50_source_only_seed20260817_v1"" || L76:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L77:""sha256"": ""d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2"", || L78:}, ### L79:20260818: { || L80:""path"": ROOT / ""outputs"" || L81:/ ""S05_B_deeplabv3_r50_source_only_seed20260818_v1"" || L82:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L83:""sha256"": ""d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25"","
NeoPolyp,code/S05_D_deeplab_locked_target_replication_v1_fix2.py,71,"L6: || L7:PHASE A: || L8:target images only -> Source/TENT logits -> 24 features -> frozen gate || L9:-> SHA lock. No target masks or target metrics. || L10: ### L51:S05C_HELPER = ( || L52:ROOT / ""code"" || L53:/ ""S05_C_build_deeplab_source_side_safettta_gate_v1.py"" || L54:) || L55:EXPECTED_S05C_HELPER_SHA256 = ""ab1d98f9847b2e338f07ec26ff426f9cd428e68da4813b90e2227782319aa424"" ### L57: || L58:GATE_ARTIFACT = ( || L59:ROOT / ""outputs"" / ""S05_C_deeplab_source_side_safettta_gate_v1"" || L60:/ ""SafeTTA_v1_DEEPLAB_SOURCE_LOCKED_GATE.json"" || L61:) ### L58:GATE_ARTIFACT = ( || L59:ROOT / ""outputs"" / ""S05_C_deeplab_source_side_safettta_gate_v1"" || L60:/ ""SafeTTA_v1_DEEPLAB_SOURCE_LOCKED_GATE.json"" || L61:) || L62:EXPECTED_GATE_SHA256 = ""cfa1d67d43d291bff32c243ebfc6b98aedc873c18fcafd901961a4b779b11b31"" ### L75:IMAGE_SIZE = 352 || L76: || L77:CHECKPOINTS = { || L78:20260817: { || L79:""path"": ROOT / ""outputs"" ### L78:20260817: { || L79:""path"": ROOT / ""outputs"" || L80:/ ""S05_B_deeplabv3_r50_source_only_seed20260817_v1"" || L81:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L82:""sha256"": ""d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2"", ### L79:""path"": ROOT / ""outputs"" || L80:/ ""S05_B_deeplabv3_r50_source_only_seed20260817_v1"" || L81:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L82:""sha256"": ""d63f914e337295652627c773332d8e7382fbcd6a39d69805e1316dcc759605a2"", || L83:}, ### L84:20260818: { || L85:""path"": ROOT / ""outputs"" || L86:/ ""S05_B_deeplabv3_r50_source_only_seed20260818_v1"" || L87:/ ""checkpoints"" / ""best_source_val_dice.pt"", || L88:""sha256"": ""d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25"","
