path,datasets,signal_hit_count,examples
code/Q1_R14C2A_frozen_safety_estimator_lineage_schema_preflight_fix2.py,SUNSEG,33,"L7:Purpose || L8:------- || L9:Pre-GT lineage/schema preflight before applying the frozen R10L0 source-safety || L10:estimator to the canonical SUN-SEG R14C1 predictions. || L11: ### L17:3) exact frozen threshold is 0.300584763193734; || L18:4) serialized estimator schemas can be loaded and inspected; || L19:5) historical code implementing the CondDINO image+source-mask representation || L20:is located from the project source tree, rather than reconstructed from || L21:memory or guessed; ### L18:4) serialized estimator schemas can be loaded and inspected; || L19:5) historical code implementing the CondDINO image+source-mask representation || L20:is located from the project source tree, rather than reconstructed from || L21:memory or guessed; || L22:6) candidate historical code containing the DINOv2 base / source-mask / ### L20:is located from the project source tree, rather than reconstructed from || L21:memory or guessed; || L22:6) candidate historical code containing the DINOv2 base / source-mask / || L23:foreground-background pooling / PCA-input dtype lock is printed for the || L24:next scoring stage. ### L26:Forbidden: || L27:- SUN RGB decoding || L28:- SUN SOURCE-mask decoding || L29:- DINO inference || L30:- target feature extraction ### L50:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L51:CODE = ROOT / ""code"" || L52:OUT = ROOT / ""outputs"" || L53: || L54:R14C1_DIR = ( ### L54:R14C1_DIR = ( || L55:OUT || L56:/ ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L57:) || L58:R14C1_LOCK = ( ### L58:R14C1_LOCK = ( || L59:R14C1_DIR || L60:/ ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" || L61:) || L62:R14C1_GLOBAL = ("
code/Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1.py,SUNSEG,74,"L16:Per SUN model-frame row: || L17:1) RGB -> frozen facebook/dinov2-base, direct bicubic 224x224; || L18:2) read PRE-ADAPTATION SOURCE mask only; || L19:3) SOURCE 352x352 -> exact 22x22 block occupancy -> 16x16; || L20:4) foreground-weighted patch mean 768-D; ### L17:1) RGB -> frozen facebook/dinov2-base, direct bicubic 224x224; || L18:2) read PRE-ADAPTATION SOURCE mask only; || L19:3) SOURCE 352x352 -> exact 22x22 block occupancy -> 16x16; || L20:4) foreground-weighted patch mean 768-D; || L21:5) background-weighted patch mean 768-D; ### L41:- Dice/DeltaDice/HARM/BENEFIT computation || L42: || L43:All output score artifacts are locked before GT reveal. || L44:"""""" || L45: ### L66:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L67:CODE = ROOT / ""code"" || L68:OUT = ROOT / ""outputs"" || L69: || L70:# --------------------------------------------------------------------- ### L73:R14C1_DIR = ( || L74:OUT || L75:/ ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L76:) || L77:R14C1_LOCK = ( ### L77:R14C1_LOCK = ( || L78:R14C1_DIR || L79:/ ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" || L80:) || L81:R14C1_GLOBAL = ( ### L91:) || L92:EXPECTED_R14C1_DECISION = ( || L93:""SUNSEG_SOURCE_TENT1_PL_PREDICTIONS_LOCKED_BEFORE_GT_REVEAL"" || L94:) || L95:EXPECTED_R14C1_CANONICAL_DECISION = ( ### L94:) || L95:EXPECTED_R14C1_CANONICAL_DECISION = ( || L96:""SUNSEG_SOURCE_TENT1_PL_PREDICTIONS_CANONICALIZED_BEFORE_GT_REVEAL"" || L97:) || L98:EXPECTED_FINAL_MANIFEST_SHA = ("
code/Q1_R14C3A_sunseg_gt_reveal_outcome_lineage_preflight_fix1.py,SUNSEG,12,"L13: || L14:1) R14C2B frozen safety-score lock is PASS and SHA-locked; || L15:2) R14C1 canonical SOURCE/TENT1/PL prediction lock is unchanged; || L16:3) the frozen 980-frame / 49-case SUN confirmatory manifest is unchanged; || L17:4) the confirmatory manifest contains exactly one GT member per selected RGB; ### L20:- NeoPolyp PL GT reveal (R13C); || L21:- PolypGen independent external GT reveal/evaluation (R10L3C, if present); || L22:6) source code blocks/constants defining Dice, DeltaDice, HARM/NEUTRAL/BENEFIT || L23:and no-retuning semantics are printed and frozen by SHA. || L24: ### L49:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L50:CODE = ROOT / ""code"" || L51:OUT = ROOT / ""outputs"" || L52:SUN_TAR = ( || L53:ROOT / ""data"" / ""external"" / ""SUN_SEG"" ### L75:R14C1_DIR = ( || L76:OUT || L77:/ ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L78:) || L79:R14C1_LOCK = ( ### L79:R14C1_LOCK = ( || L80:R14C1_DIR || L81:/ ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" || L82:) || L83:EXPECTED_R14C1_LOCK_SHA = ( ### L200:""outcome"", || L201:""threshold"", || L202:""source"", || L203:""a1"", || L204:""pl_"", ### L247:def semantic_constants(text: str): || L248:"""""" || L249:Print source lines likely to freeze exact class/threshold semantics. || L250:"""""" || L251:keys = ( ### L453:ap = argparse.ArgumentParser() || L454:ap.add_argument( || L455:""--output-dir"", || L456:type=Path, || L457:default=("
code/Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1.py,SUNSEG,54,"L6: || L7:FIRST SUN-SEG GT pixel reveal after: || L8:- R14C1 SOURCE/TENT1/PL prediction lock; || L9:- R14C2B frozen pre-GT safety-score lock; || L10:- R14C3A outcome-semantics lineage preflight. ### L12:Primary scientific question || L13:--------------------------- || L14:Does the already-frozen SOURCE-conditioned safety score rank actual adaptation || L15:harm under BOTH: || L16:A1_TENT_1STEP ### L19: || L20:Frozen outcome rule (historical R05D4/R13C/R10L3C): || L21:delta_dice = adapted_dice - source_dice || L22:HARM     if delta_dice <= -0.02 || L23:BENEFIT  if delta_dice >= +0.02 ### L68:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L69:CODE = ROOT / ""code"" || L70:OUT = ROOT / ""outputs"" || L71: || L72:SUN_TAR = ( ### L82:R14C1_DIR = ( || L83:OUT || L84:/ ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L85:) || L86:R14C1_LOCK = ( ### L86:R14C1_LOCK = ( || L87:R14C1_DIR || L88:/ ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" || L89:) || L90:R14C1_GLOBAL = ( ### L185:SUN_BOOTSTRAP_BASE_SEED = 20260903 || L186: || L187:OUTPUT_DIR = ( || L188:OUT || L189:/ ""Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1"" ### L440:raise RuntimeError(""R05D4 zero-one Dice changed."") || L441: || L442:print(""delta = adapted_dice - source_dice"") || L443:print(""HARM: delta <= -0.02"") || L444:print(""BENEFIT: delta >= +0.02"")"
code/Q1_R14C3C_sunseg_confirmatory_result_audit_and_claim_freeze_fix1.py,SUNSEG,11,"L32: || L33:ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L34:OUT = ROOT / ""outputs"" || L35: || L36:R14C3B_DIR = ( ### L67:FROZEN_THRESHOLD = 0.300584763193734 || L68: || L69:OUTPUT_DIR = ( || L70:OUT || L71:/ ""Q1_R14C3C_sunseg_confirmatory_result_audit_and_claim_freeze_fix1_v1"" ### L138:""model_inference_run_in_r14c3b"", || L139:""tta_run_in_r14c3b"", || L140:""source_predictions_modified"", || L141:""tent1_predictions_modified"", || L142:""pl_predictions_modified"", ### L496:paper_claim = ( || L497:""On an untouched SUN-SEG cohort, the frozen pre-adaptation "" || L498:""SOURCE-conditioned safety score retained statistically supported "" || L499:""harm-ranking signal for both TENT1 and PL_CONF90 despite severe "" || L500:""adaptation-action outcome shift. However, the frozen high-recall "" ### L507:def main(): || L508:p = argparse.ArgumentParser() || L509:p.add_argument(""--output-dir"", type=Path, default=OUTPUT_DIR) || L510:args = p.parse_args() || L511: ### L541:print(paper_claim) || L542: || L543:if args.output_dir.exists(): || L544:raise FileExistsError(args.output_dir) || L545:args.output_dir.mkdir(parents=True, exist_ok=False) ### L542: || L543:if args.output_dir.exists(): || L544:raise FileExistsError(args.output_dir) || L545:args.output_dir.mkdir(parents=True, exist_ok=False) || L546: ### L543:if args.output_dir.exists(): || L544:raise FileExistsError(args.output_dir) || L545:args.output_dir.mkdir(parents=True, exist_ok=False) || L546: || L547:audit = {"
code/Q1_R16A2_crossfitted_flexible_source_quality_control_v1.py,,26,"L2:# -*- coding: utf-8 -*- || L3:"""""" || L4:Q1_R16A2_crossfitted_flexible_source_quality_control_v1.py || L5: || L6:SafeTTA R16-A2 robustness audit ### L10:------- || L11:R16-A showed that frozen SafeTTA risk adds information beyond a *linear* || L12:SOURCE-Dice covariate on PolypGen. R16-A2 is a stricter post-hoc robustness || L13:audit designed to address two possible reviewer objections: || L14: ### L13:audit designed to address two possible reviewer objections: || L14: || L15:1) the relationship between current SOURCE Dice and future adaptation HARM may || L16:be nonlinear; || L17:2) the R16-A descriptive AUROC comparison was fitted/evaluated on the same ### L21:- the exact R16-A fix2 aligned PolypGen analysis table; || L22:- 5-fold physical-image cross-fitting; || L23:- a flexible cubic spline for SOURCE Dice fitted *within each training fold*; || L24:- fixed architecture-family effects; || L25:- a frozen SafeTTA risk covariate added only in the second model; ### L30:------ || L31:M_quality_flex: || L32:HARM ~ spline(SOURCE_Dice) + architecture_family || L33: || L34:M_quality_flex+risk: ### L33: || L34:M_quality_flex+risk: || L35:HARM ~ spline(SOURCE_Dice) + architecture_family + z(SafeTTA_risk) || L36: || L37:Important interpretation boundary ### L38:--------------------------------- || L39:This is a POST-REVEAL explanatory/diagnostic analysis. It is NOT a deployable || L40:target-side calibration model. SOURCE Dice and HARM labels are used only to || L41:test whether the already frozen SafeTTA score carries information not reducible || L42:to current segmentation quality. ### L64: || L65: || L66:VERSION = ""2026-09-08-Q1-R16A2-CROSSFITTED-FLEXIBLE-SOURCE-QUALITY-CONTROL-v1"" || L67: || L68:DEFAULT_ROOT = Path(r""F:\MEDSEG_SAFETTA"")"
code/Q1_R16A_source_quality_control_polypgen_v1.py,PolypGen,41,"L2:# -*- coding: utf-8 -*- || L3:"""""" || L4:Q1_R16A_source_quality_control_polypgen_v1.py || L5: || L6:SafeTTA R16-A reviewer-defense experiment: ### L6:SafeTTA R16-A reviewer-defense experiment: || L7:Does the frozen SafeTTA risk score contain information about future adaptation || L8:harm beyond current SOURCE segmentation quality? || L9: || L10:This is a POST-REVEAL explanatory audit only. SOURCE Dice is allowed here only ### L8:harm beyond current SOURCE segmentation quality? || L9: || L10:This is a POST-REVEAL explanatory audit only. SOURCE Dice is allowed here only || L11:as an explanatory covariate and is NEVER fed into the deployed SafeTTA model. || L12: ### L12: || L13:Frozen preregistration: || L14:Q1_R16_preregister_learned_reliability_and_source_quality_v1.md || L15: || L16:Default inputs: ### L15: || L16:Default inputs: || L17:F:\\MEDSEG_SAFETTA\\outputs\\Q1_R16A_reviewer_defense_input_audit_v1\\CANDIDATE_TABLES.csv || L18: || L19:Default output: ### L17:F:\\MEDSEG_SAFETTA\\outputs\\Q1_R16A_reviewer_defense_input_audit_v1\\CANDIDATE_TABLES.csv || L18: || L19:Default output: || L20:F:\\MEDSEG_SAFETTA\\outputs\\Q1_R16A_source_quality_control_polypgen_v1\\ || L21: ### L18: || L19:Default output: || L20:F:\\MEDSEG_SAFETTA\\outputs\\Q1_R16A_source_quality_control_polypgen_v1\\ || L21: || L22:Safety: ### L21: || L22:Safety: || L23:- does not alter frozen SafeTTA outputs; || L24:- does not refit/recalibrate SafeTTA; || L25:- does not change any external threshold;"
code/Q1_R16A_source_quality_control_polypgen_v1_fix1.py,PolypGen,41,"L2:# -*- coding: utf-8 -*- || L3:"""""" || L4:Q1_R16A_source_quality_control_polypgen_v1_fix1.py || L5: || L6:Fix1 for SafeTTA R16-A. ### L18:- The physical-ID column is selected only if it yields exactly 1,532 unique || L19:physical images. || L20:- SOURCE Dice, SafeTTA risk, HARM/DeltaDice, and family columns are resolved || L21:only from audit-declared candidate roles / conservative aliases. || L22:- Numeric/range checks are applied before a column is accepted. ### L25: || L26:Scientific protocol is unchanged: || L27:M_quality      : HARM ~ z(SOURCE_Dice) + architecture_family || L28:M_quality+risk : HARM ~ z(SOURCE_Dice) + z(SafeTTA_risk) + architecture_family || L29: ### L26:Scientific protocol is unchanged: || L27:M_quality      : HARM ~ z(SOURCE_Dice) + architecture_family || L28:M_quality+risk : HARM ~ z(SOURCE_Dice) + z(SafeTTA_risk) + architecture_family || L29: || L30:This is a POST-REVEAL explanatory audit only. ### L29: || L30:This is a POST-REVEAL explanatory audit only. || L31:SOURCE Dice is never used as a deployable SafeTTA input. || L32:"""""" || L33: ### L54: || L55: || L56:VERSION = ""2026-09-08-Q1-R16A-SOURCE-QUALITY-CONTROL-POLYPGEN-v1-fix1"" || L57: || L58:DEFAULT_ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L57: || L58:DEFAULT_ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L59:DEFAULT_AUDIT = DEFAULT_ROOT / r""outputs\Q1_R16A_reviewer_defense_input_audit_v1\CANDIDATE_TABLES.csv"" || L60:DEFAULT_OUT = DEFAULT_ROOT / r""outputs\Q1_R16A_source_quality_control_polypgen_v1_fix1"" || L61: ### L58:DEFAULT_ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L59:DEFAULT_AUDIT = DEFAULT_ROOT / r""outputs\Q1_R16A_reviewer_defense_input_audit_v1\CANDIDATE_TABLES.csv"" || L60:DEFAULT_OUT = DEFAULT_ROOT / r""outputs\Q1_R16A_source_quality_control_polypgen_v1_fix1"" || L61: || L62:EXPECTED_ROWS = 13788"
code/Q1_R16A_source_quality_control_polypgen_v1_fix2.py,PolypGen,73,"L2:# -*- coding: utf-8 -*- || L3:"""""" || L4:Q1_R16A_source_quality_control_polypgen_v1_fix2.py || L5: || L6:SafeTTA R16-A fix2 ### L21:4) Identify model/family/state keys from content. || L22:5) First prefer a single exact table containing: || L23:physical ID + SOURCE Dice + SafeTTA risk + HARM/DeltaDice + family. || L24:6) If no such table exists, reconstruct only by an *exact key join* between || L25:frozen tables. Row-order joins are prohibited. ### L28: || L29:Scientific analysis is unchanged from the frozen R16 preregistration: || L30:M_quality      : HARM ~ z(SOURCE_Dice) + architecture_family || L31:M_quality+risk : HARM ~ z(SOURCE_Dice) + z(SafeTTA_risk) || L32:+ architecture_family ### L29:Scientific analysis is unchanged from the frozen R16 preregistration: || L30:M_quality      : HARM ~ z(SOURCE_Dice) + architecture_family || L31:M_quality+risk : HARM ~ z(SOURCE_Dice) + z(SafeTTA_risk) || L32:+ architecture_family || L33: ### L33: || L34:This is a POST-REVEAL explanatory audit only. || L35:SOURCE Dice is never a deployable SafeTTA input. || L36:"""""" || L37: ### L60: || L61: || L62:VERSION = ""2026-09-08-Q1-R16A-SOURCE-QUALITY-CONTROL-POLYPGEN-v1-fix2"" || L63: || L64:DEFAULT_ROOT = Path(r""F:\MEDSEG_SAFETTA"") ### L63: || L64:DEFAULT_ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L65:DEFAULT_AUDIT = DEFAULT_ROOT / r""outputs\Q1_R16A_reviewer_defense_input_audit_v1\CANDIDATE_TABLES.csv"" || L66:DEFAULT_OUT = DEFAULT_ROOT / r""outputs\Q1_R16A_source_quality_control_polypgen_v1_fix2"" || L67: ### L64:DEFAULT_ROOT = Path(r""F:\MEDSEG_SAFETTA"") || L65:DEFAULT_AUDIT = DEFAULT_ROOT / r""outputs\Q1_R16A_reviewer_defense_input_audit_v1\CANDIDATE_TABLES.csv"" || L66:DEFAULT_OUT = DEFAULT_ROOT / r""outputs\Q1_R16A_source_quality_control_polypgen_v1_fix2"" || L67: || L68:EXPECTED_ROWS = 13788"
code/Q1_SAFETTA_R14C1_canonical_chain_audit_v2.py,,84,"L15: || L16:The script NEVER imports/executes experiment code, NEVER trains models, NEVER || L17:decodes SUN-SEG GT, and NEVER modifies frozen outputs. || L18:"""""" || L19: ### L32:ROOT_DEFAULT = Path(r""F:\MEDSEG_SAFETTA"") || L33: || L34:FIX2_SCRIPT = ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2.py"" || L35:CANON_SCRIPT = ""Q1_R14C1A_sunseg_prediction_lineage_canonicalization_fix1.py"" || L36: ### L35:CANON_SCRIPT = ""Q1_R14C1A_sunseg_prediction_lineage_canonicalization_fix1.py"" || L36: || L37:SOURCE_OUT_NAME = ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1"" || L38:FINAL_OUT_NAME = ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L39: ### L36: || L37:SOURCE_OUT_NAME = ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1"" || L38:FINAL_OUT_NAME = ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L39: || L40:LOCK_NAME = ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" ### L38:FINAL_OUT_NAME = ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L39: || L40:LOCK_NAME = ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" || L41:MANIFEST_NAME = ""R14C1_SUNSEG_MODEL_FRAME_PREDICTION_MANIFEST.csv"" || L42:CANON_AUDIT_NAME = ""R14C1A_CANONICALIZATION_STATE_AUDIT.csv"" ### L43: || L44:EXPECTED_RUNNER_VERSION = ""R14C1_FIX2"" || L45:EXPECTED_DECISION = ""SUNSEG_SOURCE_TENT1_PL_PREDICTIONS_LOCKED_BEFORE_GT_REVEAL"" || L46: || L47: ### L109:p = Path(s) || L110:if p.is_absolute(): || L111:# If a frozen manifest contains an absolute path to the source output, || L112:# map it to the requested base by preserving the suffix after the known || L113:# R14C1 output directory. ### L111:# If a frozen manifest contains an absolute path to the source output, || L112:# map it to the requested base by preserving the suffix after the known || L113:# R14C1 output directory. || L114:parts = list(p.parts) || L115:for marker in (SOURCE_OUT_NAME, FINAL_OUT_NAME):"
code/Q1_SAFETTA_R14C1_lineage_resolve_v1.py,,47,"L6: || L7:Read-only lineage resolver for the single blocked SafeTTA reproducibility stage: || L8:R14C1 SUN-SEG GT-free SOURCE/TENT1/PL-CONF90 prediction lock. || L9: || L10:Why this exists ### L10:Why this exists || L11:--------------- || L12:The paper-chain resolver found the frozen R14C1 output directory and required || L13:artifacts, but the selected script name ""...fix3.py"" was not retained. The code || L14:tree contains retained R14C1 fix1/fix2 scripts instead. ### L15: || L16:This audit determines whether one of the retained scripts can be established as || L17:the exact producer of the frozen output using recorded lineage evidence. || L18: || L19:It NEVER executes/imports project experiment code and NEVER modifies frozen ### L18: || L19:It NEVER executes/imports project experiment code and NEVER modifies frozen || L20:outputs. || L21:"""""" || L22: ### L33: || L34:ROOT_DEFAULT = Path(r""F:\MEDSEG_SAFETTA"") || L35:OUTDIR_NAME = ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L36:LOCK_NAME = ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" || L37:MANIFEST_NAME = ""R14C1_SUNSEG_MODEL_FRAME_PREDICTION_MANIFEST.csv"" ### L34:ROOT_DEFAULT = Path(r""F:\MEDSEG_SAFETTA"") || L35:OUTDIR_NAME = ""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1"" || L36:LOCK_NAME = ""R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json"" || L37:MANIFEST_NAME = ""R14C1_SUNSEG_MODEL_FRAME_PREDICTION_MANIFEST.csv"" || L38:VERSION = ""2026-09-06-Q1-SAFETTA-R14C1-LINEAGE-RESOLVE-v1"" ### L90:def candidate_scripts(code_dir: Path) -> List[Path]: || L91:pats = [ || L92:""Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT*.py"", || L93:""Q1_R14C1A_sunseg_prediction_lineage_canonicalization*.py"", || L94:] ### L100: || L101: || L102:def collect_output_text_evidence(output_dir: Path) -> List[Tuple[Path, str]]: || L103:rows = [] || L104:for p in sorted(output_dir.rglob(""*"")):"
