sample_id,external_case_id,clip_id,source_split_label,model_state_id,state_row_index,source_dice,tent1_dice,tent1_delta_dice,tent1_adaptation_outcome,tent1_harm_label,tent1_benefit_label,pl_dice,pl_delta_dice,pl_adaptation_outcome,pl_harm_label,pl_benefit_label,frozen_safety_probability,frozen_operating_threshold,frozen_risk_flag,model_family,training_seed,checkpoint_sha256,cluster_id
testeasydataset/unseen/case31/case_m_20181017100226_0u62367101735926_1_001_002-1_a15_ayy_image0112,SUNSEG_case31,case31,Easy-Unseen,DeepLabV3-R50__seed20260819,278,0.9337813967515403,0.9730964467005077,0.039315049948967395,BENEFIT,0,1,0.9304859069687014,-0.0032954897828388896,NEUTRAL,0,0,0.1391644051095585,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case31
testeasydataset/unseen/case31/case_m_20181017100226_0u62367101735926_1_001_002-1_a15_ayy_image0004,SUNSEG_case31,case31,Easy-Unseen,DeepLabV3-R50__seed20260819,279,0.8173255165553931,0.44762782497195064,-0.36969769158344246,HARM,1,0,0.8423568025105446,0.025031285955151472,BENEFIT,0,1,0.2230870460006655,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case31
testeasydataset/unseen/case32_2/case_m_20181019101517_0u62367101935917_1_003_001-1_a13_ayy_image0017,SUNSEG_case32,case32_2,Easy-Unseen,DeepLabV3-R50__seed20260819,280,0.9724353345904164,0.9834409125388215,0.011005577948405065,NEUTRAL,0,0,0.9715838893007166,-0.0008514452896998259,NEUTRAL,0,0,0.1701830872053583,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_2/case_m_20181019101517_0u62367101935917_1_003_001-1_a13_ayy_image0011,SUNSEG_case32,case32_2,Easy-Unseen,DeepLabV3-R50__seed20260819,281,0.9620522860762409,0.9751618031111616,0.013109517034920692,NEUTRAL,0,0,0.950058651026393,-0.011993635049847962,NEUTRAL,0,0,0.1700165801528917,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_5/case_m_20181019101517_0u62367101935917_1_003_001-1_a18_ayy_image0054,SUNSEG_case32,case32_5,Easy-Unseen,DeepLabV3-R50__seed20260819,282,0.8405499692181407,0.8117536562458071,-0.02879631297233365,HARM,1,0,0.9004555245594831,0.05990555534134234,BENEFIT,0,1,0.1251508739707801,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_3/case_m_20181019101517_0u62367101935917_1_003_001-1_a14_ayy_image0044,SUNSEG_case32,case32_3,Easy-Unseen,DeepLabV3-R50__seed20260819,283,0.9624323627930945,0.9856852256460483,0.023252862852953804,BENEFIT,0,1,0.9876420171417182,0.025209654348623656,BENEFIT,0,1,0.0581866979622864,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testharddataset/unseen/case32_1/case_m_20181019101517_0u62367101935917_1_003_001-1_a12_ayy_image0042,SUNSEG_case32,case32_1,Hard-Unseen,DeepLabV3-R50__seed20260819,284,0.9406982986229034,0.9768035073734556,0.03610520875055212,BENEFIT,0,1,0.9387081616819468,-0.0019901369409566216,NEUTRAL,0,0,0.0519593331757828,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testharddataset/unseen/case32_4/case_m_20181019101517_0u62367101935917_1_003_001-1_a15_ayy_image0048,SUNSEG_case32,case32_4,Hard-Unseen,DeepLabV3-R50__seed20260819,285,0.9547028428360885,0.9752636490079051,0.020560806171816548,BENEFIT,0,1,0.942904626601619,-0.011798216234469527,NEUTRAL,0,0,0.1310831801892334,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_2/case_m_20181019101517_0u62367101935917_1_003_001-1_a13_ayy_image0083,SUNSEG_case32,case32_2,Easy-Unseen,DeepLabV3-R50__seed20260819,286,0.8487052820150914,0.8570501554684331,0.008344873453341672,NEUTRAL,0,0,0.8445801360247516,-0.004125145990339862,NEUTRAL,0,0,0.0514268622498118,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_5/case_m_20181019101517_0u62367101935917_1_003_001-1_a18_ayy_image0068,SUNSEG_case32,case32_5,Easy-Unseen,DeepLabV3-R50__seed20260819,287,0.7798205945585291,0.7269017779073157,-0.05291881665121345,HARM,1,0,0.8727341067126821,0.092913512154153,BENEFIT,0,1,0.1764582923362364,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_2/case_m_20181019101517_0u62367101935917_1_003_001-1_a13_ayy_image0086,SUNSEG_case32,case32_2,Easy-Unseen,DeepLabV3-R50__seed20260819,288,0.8465143774015116,0.9185465817117272,0.07203220431021562,BENEFIT,0,1,0.841637916407443,-0.004876460994068577,NEUTRAL,0,0,0.0610764116752273,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testharddataset/unseen/case32_1/case_m_20181019101517_0u62367101935917_1_003_001-1_a11_ayy_image0042,SUNSEG_case32,case32_1,Hard-Unseen,DeepLabV3-R50__seed20260819,289,0.9685663015902481,0.9727282593528582,0.00416195776261008,NEUTRAL,0,0,0.9679370467520444,-0.0006292548382037522,NEUTRAL,0,0,0.0921696852054634,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_3/case_m_20181019101517_0u62367101935917_1_003_001-1_a14_ayy_image0056,SUNSEG_case32,case32_3,Easy-Unseen,DeepLabV3-R50__seed20260819,290,0.9815447860448245,0.8526164674196131,-0.12892831862521148,HARM,1,0,0.9803960309097295,-0.0011487551350950476,NEUTRAL,0,0,0.083085124812021,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_3/case_m_20181019101517_0u62367101935917_1_003_001-1_a14_ayy_image0103,SUNSEG_case32,case32_3,Easy-Unseen,DeepLabV3-R50__seed20260819,291,0.9635112110679479,0.9567108392796466,-0.006800371788301285,NEUTRAL,0,0,0.958911505858215,-0.004599705209732852,NEUTRAL,0,0,0.0843239131851631,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_6/case_m_20181019101517_0u62367101935917_1_003_001-1_a18_ayy_image0270,SUNSEG_case32,case32_6,Easy-Unseen,DeepLabV3-R50__seed20260819,292,0.9822066157160141,0.9842300146045702,0.0020233988885560716,NEUTRAL,0,0,0.9796383101423988,-0.002568305573615315,NEUTRAL,0,0,0.0689301859425481,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_2/case_m_20181019101517_0u62367101935917_1_003_001-1_a13_ayy_image0047,SUNSEG_case32,case32_2,Easy-Unseen,DeepLabV3-R50__seed20260819,293,0.7294121125219885,0.942716778393553,0.2133046658715645,BENEFIT,0,1,0.6528913896638139,-0.07652072285817457,HARM,1,0,0.0983024681108883,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_2/case_m_20181019101517_0u62367101935917_1_003_001-1_a13_ayy_image0035,SUNSEG_case32,case32_2,Easy-Unseen,DeepLabV3-R50__seed20260819,294,0.9288352622506771,0.9654474878355476,0.03661222558487043,BENEFIT,0,1,0.9149494413490168,-0.01388582090166035,NEUTRAL,0,0,0.1746921807400804,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testharddataset/unseen/case32_1/case_m_20181019101517_0u62367101935917_1_003_001-1_a12_ayy_image0002,SUNSEG_case32,case32_1,Hard-Unseen,DeepLabV3-R50__seed20260819,295,0.9745729897173343,0.9716930129965616,-0.00287997672077267,NEUTRAL,0,0,0.9754824354969834,0.0009094457796491318,NEUTRAL,0,0,0.0982124671443482,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testharddataset/unseen/case32_1/case_m_20181019101517_0u62367101935917_1_003_001-1_a12_ayy_image0046,SUNSEG_case32,case32_1,Hard-Unseen,DeepLabV3-R50__seed20260819,296,0.9794390495307329,0.9876664376615304,0.008227388130797486,NEUTRAL,0,0,0.9785630511272316,-0.0008759984035012769,NEUTRAL,0,0,0.071049656547171,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_6/case_m_20181019101517_0u62367101935917_1_003_001-1_a18_ayy_image0257,SUNSEG_case32,case32_6,Easy-Unseen,DeepLabV3-R50__seed20260819,297,0.9872497548029769,0.9882996901155551,0.0010499353125781319,NEUTRAL,0,0,0.9844885249682851,-0.0027612298346918474,NEUTRAL,0,0,0.084108613170246,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testharddataset/unseen/case32_1/case_m_20181019101517_0u62367101935917_1_003_001-1_a11_ayy_image0001,SUNSEG_case32,case32_1,Hard-Unseen,DeepLabV3-R50__seed20260819,298,0.0,0.6471869130896323,0.6471869130896323,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0334851680282918,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case32_3/case_m_20181019101517_0u62367101935917_1_003_001-1_a14_ayy_image0134,SUNSEG_case32,case32_3,Easy-Unseen,DeepLabV3-R50__seed20260819,299,0.0,0.9625639400660903,0.9625639400660903,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0232373161363386,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case32
testeasydataset/unseen/case34_1/case_m_20181022094701_0u62368102271800_1_001_001-1_a10_ayy_image0085,SUNSEG_case34,case34_1,Easy-Unseen,DeepLabV3-R50__seed20260819,300,0.84404214275115,0.25443708609271526,-0.5896050566584348,HARM,1,0,0.903486750348675,0.05944460759752501,BENEFIT,0,1,0.5714674931566164,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0087,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,301,0.04911123327835807,0.89312033688836,0.8440091036100019,BENEFIT,0,1,0.0,-0.04911123327835807,HARM,1,0,0.5364754884241352,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_1/case_m_20181022094701_0u62368102271800_1_001_001-1_a10_ayy_image0050,SUNSEG_case34,case34_1,Easy-Unseen,DeepLabV3-R50__seed20260819,302,0.9342954804405621,0.5176072381696283,-0.4166882422709338,HARM,1,0,0.9402584735430383,0.005962993102476166,NEUTRAL,0,0,0.6030552223412657,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0063,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,303,0.8103259932156615,0.973216857060574,0.16289086384491258,BENEFIT,0,1,0.6689846114223167,-0.14134138179334477,HARM,1,0,0.2470420684276411,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0117,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,304,0.822799874725963,0.9325676784249385,0.10976780369897543,BENEFIT,0,1,0.7886524822695036,-0.03414739245645948,HARM,1,0,0.1560948133299272,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_1/case_m_20181022094701_0u62368102271800_1_001_001-1_a10_ayy_image0063,SUNSEG_case34,case34_1,Easy-Unseen,DeepLabV3-R50__seed20260819,305,0.9397457158651189,0.5379268661226957,-0.4018188497424232,HARM,1,0,0.9427636958299264,0.00301797996480746,NEUTRAL,0,0,0.6000678028368122,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_1/case_m_20181022094701_0u62368102271800_1_001_001-1_a9_ayy_image0020,SUNSEG_case34,case34_1,Easy-Unseen,DeepLabV3-R50__seed20260819,306,0.5340217591738889,0.4636106886812948,-0.07041107049259415,HARM,1,0,0.5680259833994947,0.034004224225605784,BENEFIT,0,1,0.4382525921169775,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0112,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,307,0.8876515283336234,0.9186613599417007,0.031009831608077354,BENEFIT,0,1,0.854253918870408,-0.03339760946321535,HARM,1,0,0.226611623350919,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0045,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,308,0.7459947567725022,0.9441512497825204,0.19815649301001825,BENEFIT,0,1,0.6918047742131671,-0.05418998255933505,HARM,1,0,0.3229822933379899,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0037,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,309,0.4110896906270082,0.9445452483556362,0.5334555577286281,BENEFIT,0,1,0.3172440638380693,-0.09384562678893887,HARM,1,0,0.4301121572988522,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_1/case_m_20181022094701_0u62368102271800_1_001_001-1_a10_ayy_image0006,SUNSEG_case34,case34_1,Easy-Unseen,DeepLabV3-R50__seed20260819,310,0.0,0.48939431396786154,0.48939431396786154,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0235715136928123,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0038,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,311,0.7686842655150797,0.9234396180821595,0.15475535256707973,BENEFIT,0,1,0.5831098106152971,-0.18557445489978264,HARM,1,0,0.348740897461985,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0082,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,312,0.11379749136520632,0.9459190915542939,0.8321216001890875,BENEFIT,0,1,0.01633045148895293,-0.0974670398762534,HARM,1,0,0.5152879798017199,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_1/case_m_20181022094701_0u62368102271800_1_001_001-1_a10_ayy_image0062,SUNSEG_case34,case34_1,Easy-Unseen,DeepLabV3-R50__seed20260819,313,0.9452682663790779,0.269185360094451,-0.676082906284627,HARM,1,0,0.9468754181720862,0.001607151793008299,NEUTRAL,0,0,0.5648773577088523,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0118,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,314,0.9301932503239619,0.9733248650365195,0.04313161471255755,BENEFIT,0,1,0.9011638005905854,-0.02902944973337651,HARM,1,0,0.1783549941007257,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0084,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,315,0.15186042371372618,0.9305156546720553,0.7786552309583291,BENEFIT,0,1,0.021449774968878673,-0.1304106487448475,HARM,1,0,0.4787838640688347,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0007,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,316,0.6946918942796142,0.9498327759197325,0.2551408816401183,BENEFIT,0,1,0.6794642857142857,-0.015227608565328454,NEUTRAL,0,0,0.2301719636171652,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0089,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,317,0.8278920783540717,0.9030179721939641,0.07512589383989232,BENEFIT,0,1,0.8032807570977918,-0.02461132125627996,HARM,1,0,0.235387428652797,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_2/case_m_20181022094701_0u62368102271800_1_001_001-1_a11_ayy_image0094,SUNSEG_case34,case34_2,Easy-Unseen,DeepLabV3-R50__seed20260819,318,0.7925404917080725,0.927689594356261,0.13514910264818847,BENEFIT,0,1,0.713971397139714,-0.07856909456835848,HARM,1,0,0.3026871293824309,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testeasydataset/unseen/case34_1/case_m_20181022094701_0u62368102271800_1_001_001-1_a10_ayy_image0053,SUNSEG_case34,case34_1,Easy-Unseen,DeepLabV3-R50__seed20260819,319,0.9461122047244095,0.5225614698730073,-0.42355073485140216,HARM,1,0,0.943567144081283,-0.00254506064312654,NEUTRAL,0,0,0.6587082467975353,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case34
testharddataset/unseen/case36_3/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0303,SUNSEG_case36,case36_3,Hard-Unseen,DeepLabV3-R50__seed20260819,320,0.0,0.7740442877602732,0.7740442877602732,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0293985300347153,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
testharddataset/unseen/case36_1/case_m_20181025095048_0u62372102595347_1_004_001-1_a2_ayy_image0031,SUNSEG_case36,case36_1,Hard-Unseen,DeepLabV3-R50__seed20260819,321,0.0,0.48488071721622855,0.48488071721622855,BENEFIT,0,1,0.849675378724821,0.849675378724821,BENEFIT,0,1,0.0255721864923543,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
testeasydataset/unseen/case36_4/case_m_20181025095048_0u62372102595347_1_004_001-1_a11_ayy_image0002,SUNSEG_case36,case36_4,Easy-Unseen,DeepLabV3-R50__seed20260819,322,0.0,0.34134305942930704,0.34134305942930704,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0271156865929815,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
testeasydataset/unseen/case36_4/case_m_20181025095048_0u62372102595347_1_004_001-1_a11_ayy_image0055,SUNSEG_case36,case36_4,Easy-Unseen,DeepLabV3-R50__seed20260819,323,0.0,0.016548008466422938,0.016548008466422938,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.026531165604791,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
testeasydataset/unseen/case36_4/case_m_20181025095048_0u62372102595347_1_004_001-1_a11_ayy_image0065,SUNSEG_case36,case36_4,Easy-Unseen,DeepLabV3-R50__seed20260819,324,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.026959189891663,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
testharddataset/unseen/case36_3/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0168,SUNSEG_case36,case36_3,Hard-Unseen,DeepLabV3-R50__seed20260819,325,0.7595282857631174,0.7582868627395477,-0.0012414230235696655,NEUTRAL,0,0,0.8063697346951109,0.04684144893199349,BENEFIT,0,1,0.2617341188600171,0.300584763193734,0,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
testharddataset/unseen/case36_3/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0272,SUNSEG_case36,case36_3,Hard-Unseen,DeepLabV3-R50__seed20260819,326,0.1911301057941568,0.8391486314093238,0.648018525615167,BENEFIT,0,1,0.2871264139051979,0.0959963081110411,BENEFIT,0,1,0.4418453153819795,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
testharddataset/unseen/case36_3/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0219,SUNSEG_case36,case36_3,Hard-Unseen,DeepLabV3-R50__seed20260819,327,0.8064623887758511,0.8730321113952828,0.06656972261943173,BENEFIT,0,1,0.755602041139742,-0.05086034763610903,HARM,1,0,0.3724966807848511,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
testeasydataset/unseen/case36_2/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0049,SUNSEG_case36,case36_2,Easy-Unseen,DeepLabV3-R50__seed20260819,328,0.0,0.9047196450181525,0.9047196450181525,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.6421074573316806,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
testeasydataset/unseen/case36_4/case_m_20181025095048_0u62372102595347_1_004_001-1_a11_ayy_image0085,SUNSEG_case36,case36_4,Easy-Unseen,DeepLabV3-R50__seed20260819,329,0.004462625511342506,0.2919510807736064,0.28748845526226385,BENEFIT,0,1,0.6647000983284169,0.6602374728170745,BENEFIT,0,1,0.3395889723421876,0.300584763193734,1,DeepLabV3-R50,20260819,66aeae338d350db5aa878bcaab2e68bbe98eec8e626e28a1bb02b6708fa358eb,case36
